"geneName" "repeatClass" "repeatName" "SRR5962198" "SRR5962199" "SRR5962200" "SRR5962201" "SRR5962202" "SRR5962203" "SRR5962204" "SRR5962205" "SRR5962206" "SRR5962207" "SRR5962208" "SRR5962209" "SRR5962210" "SRR5962211" "SRR5962212" "SRR5962213" "SRR5962214" "SRR5962215" "SRR5962216" "SRR5962217" "SRR5962218" "SRR5962219" "SRR5962220" "SRR5962221" "SRR5962222" "SRR5962223" "SRR5962224" "SRR5962225" "SRR5962226" "SRR5962227" "SRR5962228" "SRR5962229" "SRR5962230" "SRR5962231" "SRR5962232" "SRR5962233" "SRR5962234" "SRR5962235" "SRR5962236" "SRR5962237" "SRR5962238" "SRR5962239" "SRR5962240" "SRR5962241"
"1333" "MRRFP1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1334" "MTND1P21" "LINE" "L2c" 2 0 22 14 44 2 0 4 0 2 10 4 8 14 8 54 46 10 8 10 0 0 2 28 60 40 78 0 52 36 30 28 0 10 22 10 0 26 0 0 0 36 0 22
"1335" "MYL12A" "LINE" "L2c" 0 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4 0 0 0 2 0 0 0 0 0 0 0 0 0 2
"1336" "NFIA" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 6 0 0
"1337" "NOMO3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1338" "NTAN1P2" "LINE" "L2c" 0 0 0 0 4 2 0 0 0 0 0 0 0 4 0 0 2 4 6 0 2 2 0 0 0 0 0 6 0 2 0 0 0 0 4 0 4 0 0 4 4 2 0 4
"1339" "OR51C1P" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1340" "OR51E2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1341" "OR5K4" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1342" "PLCG1-AS1" "LINE" "L2c" 0 0 0 0 10 2 22 12 6 0 36 0 4 12 2 16 2 6 12 32 34 22 0 6 0 4 12 8 8 24 0 12 12 2 18 0 8 4 28 2 0 14 20 4
"1343" "POMT2" "LINE" "L2c" 4 0 10 32 8 2 30 6 0 0 2 4 2 6 2 4 12 14 8 24 22 2 0 0 14 12 14 16 24 18 4 2 22 2 20 2 4 6 2 56 14 18 6 1
"1344" "PPBPP2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1345" "PRPF38B" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1346" "PSMC1P1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1347" "RN7SKP297" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1348" "RN7SL180P" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1349" "RN7SL353P" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0
"1350" "RN7SL813P" "LINE" "L2c" 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 2 4 0 0 2 0 2 0 0 0 0 0 2 2 0 0
"1351" "RNA5SP283" "LINE" "L2c" 0 0 0 2 4 0 0 0 0 0 4 2 0 0 0 0 0 0 0 6 2 2 0 0 2 2 0 6 4 0 0 2 0 0 0 0 0 2 0 0 0 4 0 0
"1352" "RNA5SP306" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1353" "RNA5SP460" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1354" "RNPEP" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
"1355" "RNU4-54P" "LINE" "L2c" 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 10 10 2 2 0 0 0 0 0 0 6 4 8 0 8 2 0 2
"1356" "RNU6-708P" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1357" "RP1-166H1.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1358" "RP1-63G5.5" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1359" "RP11-1109M24.16" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1360" "RP11-12D16.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1361" "RP11-139J15.7" "LINE" "L2c" 0 0 10 0 0 2 2 0 0 0 0 0 0 0 0 4 2 2 0 4 0 2 0 0 0 2 2 2 2 6 0 2 0 0 0 0 0 0 0 4 4 4 4 4
"1362" "RP11-156K23.3" "LINE" "L2c" 2 0 8 16 26 22 78 4 8 10 32 12 0 4 6 42 18 22 66 0 24 22 0 6 8 0 36 54 38 28 24 16 32 2 4 24 16 26 44 30 44 68 36 10
"1363" "RP11-20G13.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 2 4 0 0 0 8 0 0 0 0 6
"1364" "RP11-231C14.8" "LINE" "L2c" 0 0 2 2 0 0 4 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 2 2 0 0 4 9 0 0 0 0 0 0 2 0 0 0 2 0 8 4 4 0
"1365" "RP11-282C5.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1366" "RP11-286H15.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1367" "RP11-295D4.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1368" "RP11-297L17.6" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
"1369" "RP11-297M9.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"1370" "RP11-305A4.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1371" "RP11-385M4.3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1372" "RP11-400F19.8" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
"1373" "RP11-430L17.1" "LINE" "L2c" 20 4 36 50 0 20 50 18 6 2 10 10 2 14 0 12 18 16 2 8 2 32 0 0 20 6 28 106 68 26 12 14 20 4 12 6 20 6 24 14 34 36 4 14
"1374" "RP11-479O17.7" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1375" "RP11-51F16.9" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1376" "RP11-530A18.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0
"1377" "RP11-583F2.7" "LINE" "L2c" 0 0 0 0 2 0 2 0 0 4 2 0 0 0 0 8 0 2 4 0 4 0 0 0 0 2 2 0 2 0 2 0 2 0 2 0 2 0 0 0 2 0 0 0
"1378" "RP11-641C17.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1379" "RP11-646J21.6" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1380" "RP11-655G22.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1381" "RP11-659G9.3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1382" "RP11-65J21.3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
"1383" "RP11-669N7.3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"1384" "RP11-6L6.4" "LINE" "L2c" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1385" "RP11-722M1.1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1386" "RP11-8J9.5" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 2 6 0 0 0 0 0 2
"1387" "RP11-91P24.5" "LINE" "L2c" 0 0 4 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0 4 0 0 0 0 0 0 0 4 0 2 0 0 0
"1388" "RP13-13A3.1" "LINE" "L2c" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 4 0 2 2 0 4 0 0 0 0 0 0 0 0 0 0 0
"1389" "RP13-279N23.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1390" "RP3-332O11.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"1391" "RP4-594L9.2" "LINE" "L2c" 0 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1392" "RP4-597N16.4" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1393" "RP4-803A2.2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
"1394" "RP5-1042K10.12" "LINE" "L2c" 36 12 48 120 30 60 186 30 30 6 72 48 24 18 30 120 90 60 78 18 78 36 0 12 12 36 120 126 72 30 48 54 54 36 60 24 12 12 90 96 90 72 60 18
"1395" "RP5-1053E7.2" "LINE" "L2c" 2 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0
"1396" "RPL21P8" "LINE" "L2c" 12 4 44 16 44 0 144 12 0 8 6 12 0 24 30 66 56 82 20 24 78 68 4 16 70 88 108 28 104 154 40 40 70 36 164 66 52 46 60 88 32 120 4 12
"1397" "SFTPC" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1398" "SLC35A1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2
"1399" "SMIM2-AS1" "LINE" "L2c" 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 2 0 0 0
"1400" "SNORA26" "LINE" "L2c" 10 2 0 2 2 4 30 2 2 2 2 0 0 0 2 12 12 6 2 0 6 10 4 4 8 0 24 16 12 12 0 34 6 0 8 2 4 14 6 12 16 24 8 6
"1401" "SNORD15A" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1402" "SPTY2D1-AS1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1403" "SZRD1" "LINE" "L2c" 8 4 10 16 4 6 56 8 6 12 0 4 12 0 2 20 38 26 26 0 34 28 2 8 8 4 12 18 22 38 2 2 20 0 28 14 4 4 38 14 34 16 2 8
"1404" "TBX10" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1405" "TEP1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1406" "TOB1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1407" "TRBJ2-1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1408" "TRBJ2-2" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1409" "TRBJ2-2P" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1410" "TRBJ2-3" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1411" "TRBJ2-4" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1412" "TRBJ2-5" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"1413" "TRIM63" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1414" "TTC13" "LINE" "L2c" 4 8 24 2 8 4 120 16 4 4 4 12 4 30 24 28 44 42 32 12 30 32 4 30 62 4 48 30 112 118 24 16 16 24 88 48 60 8 20 40 38 66 28 2
"1415" "VTRNA2-1" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6
"1416" "WT1-AS" "LINE" "L2c" 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 14 18 0 0 0 0 0 0 0 0 0 0 0 0
"1417" "Y_RNA" "LINE" "L2c" 16 0 64 64 44 56 192 28 24 28 28 64 16 60 20 60 96 108 100 56 60 76 4 16 20 100 56 144 56 108 268 260 88 20 96 76 48 32 28 72 72 100 64 36
"1418" "ZNF32" "LINE" "L2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1419" "AL159140.1" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 2 0 0 0
"1420" "AL162511.1" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1421" "BRINP2" "LINE" "L2d" 0 0 0 0 0 0 4 0 0 2 0 0 0 0 0 4 2 0 0 0 2 0 0 0 0 0 2 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1422" "CCDC142" "LINE" "L2d" 0 0 4 0 4 4 12 4 2 0 6 6 4 0 0 10 8 10 8 0 20 4 0 4 10 0 16 28 14 18 0 6 10 6 10 2 2 2 16 12 10 10 12 2
"1423" "CCDC167" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1424" "CRISP2" "LINE" "L2d" 0 0 0 0 0 0 2 0 0 0 0 2 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1425" "GALNT2" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1426" "HECTD1" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1427" "KRT18P57" "LINE" "L2d" 6 0 4 28 16 4 20 0 0 12 0 0 4 0 0 12 8 8 4 20 0 28 0 0 20 4 20 0 12 16 0 4 12 0 28 0 0 0 8 4 12 4 4 4
"1428" "LDHAP4" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1429" "LINC01471" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1430" "LRCH4" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 6 0 0 0 2 0 0 0 0 0 0 4 0 2 0 0 0
"1431" "LRP5" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1432" "Metazoa_SRP" "LINE" "L2d" 2 0 10 28 14 2 34 4 0 10 4 10 0 14 2 4 18 38 24 4 10 2 0 0 0 4 4 8 6 2 0 0 4 0 0 0 2 0 6 0 4 38 4 0
"1433" "MIR4696" "LINE" "L2d" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1434" "MIR635" "LINE" "L2d" 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 6 4 2 2 0 0 4 0 8 6 10 0 2 6 0 0 2 12 0 0 6 8 0 4 4 24 6 4 0
"1435" "PXK" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"1436" "RNA5SP306" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"1437" "RNU6-448P" "LINE" "L2d" 14 4 14 30 18 24 108 12 4 6 2 20 2 4 18 14 44 16 22 28 0 2 0 2 2 10 28 56 26 68 0 8 12 18 778 8 18 30 4 102 96 60 14 16
"1438" "RNU6-566P" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0
"1439" "RP1-309H15.2" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1440" "RP1-45C12.1" "LINE" "L2d" 4 0 10 0 6 0 12 4 0 0 4 0 0 0 2 4 6 4 4 0 8 0 2 2 0 2 8 0 4 6 0 0 10 0 4 0 2 0 0 0 2 0 2 0
"1441" "RP1-91G5.3" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1442" "RP11-1109M24.16" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2
"1443" "RP11-12D16.2" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1444" "RP11-156K23.3" "LINE" "L2d" 0 0 4 6 10 10 34 2 4 4 10 4 0 2 2 18 8 10 30 0 12 10 0 2 4 0 16 24 16 14 12 8 10 0 2 12 8 10 22 12 20 30 18 4
"1445" "RP11-215P8.4" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"1446" "RP11-386G11.8" "LINE" "L2d" 0 0 0 0 6 0 0 0 0 0 6 0 0 0 6 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4
"1447" "RP11-415D17.1" "LINE" "L2d" 6 4 2 10 0 10 14 0 6 0 0 2 0 0 0 0 22 14 12 20 10 4 0 0 6 0 2 6 14 0 2 2 4 0 10 0 0 0 10 4 0 22 6 0
"1448" "RP11-452L6.7" "LINE" "L2d" 10 16 22 54 14 12 134 16 10 18 26 26 6 20 18 52 78 66 42 36 74 54 0 28 36 18 72 120 36 104 14 76 30 20 42 20 42 34 54 92 64 86 74 10
"1449" "RP11-973F15.2" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1450" "RP13-13A3.1" "LINE" "L2d" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 4 0 2 2 0 4 0 0 0 0 0 0 0 0 0 0 0
"1451" "RPL7P37" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1452" "SNORA40" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1453" "TRIM46" "LINE" "L2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2
